0.1,245.8100302
0.108344157,223.6054074
0.134159105,166.0567398
0.166124928,149.0271202
0.179986653,131.9472099
0.235103244,103.4355947
0.311227423,76.8146792
0.458463134,55.52270637
0.517026332,49.82868533
0.538164951,40.67906223
0.552735352,44.11784913
0.598856459,48.49887107
0.631722582,40.67906223
0.702965044,37.00442279
0.741544799,33.2095076
0.906047847,29.00837752
1.008227318,26.38797965
1.121930069,24.66247407
1.485200282,19.3333203
1.566710257,16.66071168
1.814674608,13.60144508
1.863805523,14.35756038
2.338924297,13.06060675
2.602696291,11.4083899
3.096245587,10.10088107
4.323727345,7.501246949
4.941598528,6.731971444
6.284691241,5.960424172
7.782132152,5.206407654
10.30191202,4.308276551
11.31160544,3.287195836
11.77408037,3.469933702
12.58727081,3.763263044
14.57946714,3.199468057
19.04407883,2.871352955
19.04507883,2.408384834
21.19177324,2.220662124
22.96004812,2.376030351
24.54581031,2.576887047
31.63696229,2.020064269
45.98544818,1.480012872
49.82254628,1.480012872
51.85954083,1.56228798
79.51663216,1.192018776
89.67393372,1.084340798
137.4977311,0.873340101
189.4599921,0.762859229
231.4894772,0.722684609
306.4435531,0.574238768
469.8722531,0.55140514
581.8277824,0.598017935
656.1493436,0.49485688
791.0711059,0.488208923
1075.564821,0.409491617
1149.849945,0.352884123
2097.405424,0.426448622
2125.608621,0.367497017
2365.323956,0.432255586
2429.363277,0.348143442
2968.28913,0.377573597
3484.313255,0.377573597
3982.230118,0.357689357
4490.912529,0.382715029
5271.638095,0.343466448
5711.511867,0.382715029
6441.0894,0.415067678
6885.950665,0.357689357
8301.885327,0.438141625
8413.518348,0.367497017
10558.28103,0.377573597
13791.50104,0.393208879
17539.93678,0.403990466
21146.61445,0.426448622
24822.86118,0.426448622
27993.6857,0.432255586
30329.52285,0.475179737
33749.93226,0.432255586
38061.08366,0.438141625
43500.10535,0.438141625
49056.72508,0.420719668
59144.09294,0.462498271
69426.03568,0.488208923
87124.02649,0.481650275
112293.687,0.415067678
137204.7292,0.387926472
161057.1732,0.387926472
189056.2607,0.382715029
216072.8615,0.377573597
250270.8674,0.367497017
264006.1007,0.300016625
278495.1437,0.244927091
282239.9864,0.202675955
293779.3667,0.163237461
301733.2164,0.135078191
318292.779,0.093754029
354188.2207,0.086446327
404802.5814,0.085284998
462649.8576,0.086446327
